date,TRADE_WAR,FED_POLICY,FEAR_CRISIS,EARNINGS,EUPHORIA_MOMENTUM,GEOPOLITICAL,SECTOR_TRIGGER,ENERGY_COMMODITY,LABOR_CONSUMER,TRUMP_POLICY,CRYPTO_FINTECH,AMPLIFIER_MOD,bert_sentiment,finbert_sentiment,sp500_close,sp500_return,direction,oil_close,vix_close,target
2021-08-25,2,2,2,2,5,6,1,1,2,5,1,1,-0.22321288883686066,-0.1413632620545104,4496.18994140625,0.002220118224179668,Up,68.36000061035156,16.790000915527344,1
2021-08-26,1,2,2,2,5,6,5,2,0,1,2,3,-0.2373022929696012,-0.11558435870380687,4470.0,-0.005824918819612557,Down,67.41999816894531,18.84000015258789,0
2021-08-27,1,6,0,1,5,7,4,1,2,0,2,2,-0.057228337346980004,-0.10988710109408187,4509.3701171875,0.008807632480425154,Up,68.73999786376953,16.389999389648438,1
2021-08-30,3,1,0,0,4,5,1,1,1,0,2,1,-0.27553516258428123,-0.15034426306086926,4528.7900390625,0.004306570844779589,Up,69.20999908447266,16.190000534057617,1
2021-08-31,0,3,1,1,3,1,4,1,3,1,0,3,-0.3751784180340014,-0.18418307221053462,4522.68017578125,-0.0013491160395050494,Down,68.5,16.479999542236328,0
2021-09-01,4,5,1,0,2,4,4,1,1,1,3,4,-0.36442461583466657,-0.1519987839809825,4524.08984375,0.0003116886257619189,Up,68.58999633789062,16.110000610351562,1
2021-09-02,1,1,1,2,4,4,3,2,6,1,2,1,-0.1997655230973448,-0.19711886682281538,4536.9501953125,0.002842638410522902,Up,69.98999786376953,16.40999984741211,1
2021-09-03,1,2,0,0,4,5,7,1,8,2,3,2,-0.14698963771100904,-0.15807935883688023,4535.43017578125,-0.0003350311257153127,Down,69.29000091552734,16.40999984741211,0
2021-09-07,0,1,0,1,6,4,3,0,1,2,4,6,-0.18574844284372016,-0.05707237291262372,4520.02978515625,-0.003395574405981705,Down,68.3499984741211,18.139999389648438,0
2021-09-08,0,2,1,5,5,4,1,2,1,1,6,2,-0.20544918915172955,-0.1368601152480387,4514.06982421875,-0.001318566739775151,Down,69.30000305175781,17.959999084472656,0
2021-09-09,2,3,1,1,4,4,2,2,2,0,0,4,-0.0751078099258675,-0.020266329815749787,4493.27978515625,-0.004605608657393345,Down,68.13999938964844,18.799999237060547,0
2021-09-10,1,1,3,1,2,3,4,1,3,3,4,3,-0.17132968211374364,-0.09978150512960528,4458.580078125,-0.007722578759925436,Down,69.72000122070312,20.950000762939453,0
2021-09-13,1,3,0,0,6,5,5,5,2,3,2,2,-0.17745360853720685,-0.09480703516616201,4468.72998046875,0.0022764876184568905,Up,70.44999694824219,19.3700008392334,1
2021-09-14,0,7,2,2,4,4,4,1,3,0,4,3,-0.36558101135017596,-0.16605201408069217,4443.0498046875,-0.00574663850657553,Down,70.45999908447266,19.459999084472656,0
2021-09-15,1,0,0,2,5,6,17,0,1,3,2,4,-0.20499727179606755,-0.10790001516385625,4480.7001953125,0.008473996979569742,Up,72.61000061035156,18.18000030517578,1
2021-09-16,2,2,2,1,9,8,7,4,4,2,0,1,-0.23011414849239847,-0.12613991253158968,4473.75,-0.0015511404489350067,Down,72.61000061035156,18.690000534057617,0
2021-09-17,4,2,1,1,3,10,5,2,3,1,1,1,-0.22192873280556474,-0.15535578648101722,4432.990234375,-0.009110872450405094,Down,71.97000122070312,20.809999465942383,0
2021-09-20,0,1,2,0,3,7,5,2,5,1,7,3,-0.2800442622258113,-0.12470958456601743,4357.72998046875,-0.01697731100841482,Down,70.29000091552734,25.709999084472656,0
2021-09-21,2,2,1,3,6,5,7,3,2,1,2,1,-0.30196398345090575,-0.1262747954766629,4354.18994140625,-0.0008123585165593639,Down,70.55999755859375,24.360000610351562,0
2021-09-22,1,6,1,0,5,5,2,1,3,5,2,4,-0.2805662972146067,-0.04978996981738199,4395.64013671875,0.009519611195260236,Up,72.2300033569336,20.8700008392334,1
2021-09-23,0,3,3,3,2,2,3,3,3,0,0,3,-0.1209826197540551,-0.0957047421558711,4448.97998046875,0.012134715784494876,Up,73.30000305175781,18.6299991607666,1
2021-09-24,1,0,1,1,2,4,5,1,1,3,6,4,-0.1515219020479508,-0.11106827593486727,4455.47998046875,0.001461009046688222,Up,73.9800033569336,17.75,1
2021-09-27,0,3,1,0,6,3,5,2,1,1,3,6,-0.23476498528402678,-0.09188874087733578,4443.10986328125,-0.0027763826213396126,Down,75.44999694824219,18.760000228881836,0
2021-09-28,0,4,2,2,5,4,3,4,1,2,2,3,-0.3556842291355133,-0.13700187335256486,4352.6298828125,-0.020364110556098214,Down,75.29000091552734,23.25,0
2021-09-29,0,2,0,1,4,5,5,3,1,3,1,1,-0.3839516139993764,-0.11650983707019777,4359.4599609375,0.0015691842194003325,Up,74.83000183105469,22.559999465942383,1
2021-09-30,0,4,2,0,3,2,5,3,3,1,2,3,-0.3150921842408559,-0.21446931154452384,4307.5400390625,-0.011909714125195148,Down,75.02999877929688,23.139999389648438,0
2021-10-01,2,5,1,2,8,5,6,4,4,3,6,6,-0.0353855414049966,-0.06703781963525605,4357.0400390625,0.01149147763018199,Up,75.87999725341797,21.100000381469727,1
2021-10-04,2,4,0,0,3,6,3,8,3,0,5,2,-0.3441265272290519,-0.04532355770175712,4300.4599609375,-0.012985898136748442,Down,77.62000274658203,22.959999084472656,0
2021-10-05,1,1,0,2,7,5,4,4,1,2,2,2,-0.30760208913620485,-0.09593353643914328,4345.72021484375,0.010524514660609219,Up,78.93000030517578,21.299999237060547,1
2021-10-06,2,3,2,1,3,6,2,2,1,2,1,3,-0.19188762868492348,-0.11856845362582108,4363.5498046875,0.004102792854185466,Up,77.43000030517578,21.0,1
2021-10-07,0,2,2,3,4,3,1,2,1,3,1,2,-0.08699629341180508,-0.02278788980150309,4399.759765625,0.008298280656405366,Up,78.30000305175781,19.540000915527344,1
2021-10-08,1,4,3,0,7,1,3,2,5,7,2,3,-0.11984833578268687,-0.10236894595436752,4391.33984375,-0.0019137230947889883,Down,79.3499984741211,18.770000457763672,0
2021-10-11,2,0,2,1,2,4,1,6,1,5,1,1,0.08150172736271317,-0.08413229816514685,4361.18994140625,-0.006865763848056816,Down,80.5199966430664,20.0,0
2021-10-12,3,0,1,1,9,6,7,6,2,2,2,2,-0.35774594884577804,-0.14107053756062699,4350.64990234375,-0.0024167805585421087,Down,80.63999938964844,19.850000381469727,0
2021-10-13,0,10,1,1,3,5,2,1,2,0,2,2,-0.2388443873738343,-0.06457935734476261,4363.7998046875,0.00302251448379387,Up,80.44000244140625,18.639999389648438,1
2021-10-14,1,3,0,4,4,2,7,4,2,1,8,7,-0.23406211698233192,-0.09052788086388427,4438.259765625,0.01706310194558336,Up,81.30999755859375,16.860000610351562,1
2021-10-15,1,6,1,1,4,3,2,0,4,1,7,4,-0.22157066147606652,-0.12591062850310458,4471.3701171875,0.007460210377712606,Up,82.27999877929688,16.299999237060547,1
2021-10-18,3,7,2,1,4,1,6,1,1,4,1,2,-0.2736049300432205,-0.11912904388736933,4486.4599609375,0.00337476955709759,Up,82.44000244140625,16.309999465942383,1
2021-10-19,0,2,2,3,5,7,5,0,5,1,6,4,-0.32212573339959155,-0.08120363165757485,4519.6298828125,0.007393339551406308,Up,82.95999908447266,15.699999809265137,1
2021-10-20,1,4,2,3,4,8,5,2,4,3,3,3,-0.24395376885378803,-0.14156756432364798,4536.18994140625,0.0036640298040166996,Up,83.87000274658203,15.489999771118164,1
2021-10-21,0,2,3,2,9,2,6,2,3,1,3,2,-0.1657534362552883,-0.12936986688120694,4549.77978515625,0.002995871849622578,Up,82.5,15.010000228881836,1
2021-10-22,0,4,0,1,3,2,1,3,2,1,3,3,-0.11125014946524021,-0.11904166738576857,4544.89990234375,-0.0010725536274130976,Down,83.76000213623047,15.430000305175781,0
2021-10-25,0,3,2,2,6,8,5,2,0,2,1,2,-0.36486547386523377,-0.08877671693365291,4566.47998046875,0.004748196569493546,Up,83.76000213623047,15.239999771118164,1
2021-10-26,0,1,1,4,6,6,5,1,3,4,2,1,-0.23579024248295002,-0.07928380857616125,4574.7900390625,0.0018197952535197182,Up,84.6500015258789,15.979999542236328,1
2021-10-27,0,5,2,1,4,8,1,3,2,3,4,4,-0.2038897883324396,-0.11161481509251255,4551.68017578125,-0.005051568068462853,Down,82.66000366210938,16.979999542236328,0
2021-10-28,0,6,3,5,11,5,5,7,3,3,4,7,-0.3128991190423357,-0.09885443507277585,4596.419921875,0.009829281576461124,Up,82.80999755859375,16.530000686645508,1
2021-10-29,1,4,1,2,7,5,7,4,2,5,1,4,-0.19156182597773944,-0.10892257790348327,4605.3798828125,0.001949334719149265,Up,83.56999969482422,16.260000228881836,1
2021-11-01,0,3,3,0,5,5,1,2,2,0,4,1,-0.11383644391580955,-0.0831591535033178,4613.669921875,0.0018000771431341267,Up,84.05000305175781,16.40999984741211,1
2021-11-02,0,3,3,5,7,4,5,2,2,4,2,1,-0.28372734288374585,-0.01906062238332298,4630.64990234375,0.0036803630854131963,Up,83.91000366210938,16.030000686645508,1
2021-11-03,0,4,2,1,8,9,3,2,2,2,2,4,-0.19973488556322203,-0.03686558989114886,4660.56982421875,0.006461279195357994,Up,80.86000061035156,15.100000381469727,1
2021-11-04,1,6,1,3,10,12,5,5,1,5,3,6,-0.23579495583755383,-0.07874311503373842,4680.06005859375,0.004181942361150437,Up,78.80999755859375,15.4399995803833,1
2021-11-05,3,7,1,2,10,5,3,1,10,2,4,1,-0.10000751546171845,-0.11524216397894455,4697.52978515625,0.003732799652949259,Up,81.2699966430664,16.479999542236328,1
2021-11-08,0,3,0,0,4,5,3,0,4,7,2,2,-0.23965749553605623,-0.09020052930595827,4701.7001953125,0.0008877879113036169,Up,81.93000030517578,17.219999313354492,1
2021-11-09,1,1,0,1,4,6,2,2,4,6,2,2,-0.3699425345864789,-0.11674564276372307,4685.25,-0.003498775895770745,Down,84.1500015258789,17.780000686645508,0
2021-11-10,1,14,5,4,6,4,11,3,0,3,5,5,-0.43042919712681926,-0.1446226989444826,4646.7099609375,-0.008225823395229703,Down,81.33999633789062,18.729999542236328,0
2021-11-11,0,2,1,0,7,2,1,4,2,3,4,4,-0.2411551828523284,-0.09245670448482327,4649.27001953125,0.0005509400447352153,Up,81.58999633789062,17.65999984741211,1
2021-11-12,0,2,1,1,6,5,2,1,1,7,2,7,-0.12887383366035202,-0.1256651238191052,4682.85009765625,0.007222656026415475,Up,80.79000091552734,16.290000915527344,1
2021-11-15,2,4,1,3,5,7,2,2,3,10,1,2,-0.24790782278234308,-0.182663746046448,4682.7998046875,-1.0739820344718431e-05,Down,80.87999725341797,16.489999771118164,0
2021-11-16,1,5,4,3,8,7,4,3,4,1,4,1,-0.30496125547294944,-0.05756030335592536,4700.89990234375,0.003865229864862485,Up,80.76000213623047,16.3700008392334,1
2021-11-17,1,5,1,2,8,10,7,1,1,0,4,3,-0.06484827853865542,-0.060586908405993956,4688.669921875,-0.002601625374463401,Down,78.36000061035156,17.110000610351562,0
2021-11-18,1,4,1,1,5,4,4,1,2,2,3,1,-0.23880501262477186,-0.13199797175733036,4704.5400390625,0.0033847802152713324,Up,79.01000213623047,17.59000015258789,1
2021-11-19,0,4,1,1,3,4,3,4,4,1,3,2,-0.12274471139907837,-0.08937718125060201,4697.9599609375,-0.001398665559303236,Down,76.0999984741211,17.90999984741211,0
2021-11-22,0,12,1,2,1,4,8,2,3,2,1,2,-0.16295017995456657,-0.10520013891584655,4682.93994140625,-0.0031971365563219223,Down,76.75,19.170000076293945,0
2021-11-23,0,5,0,2,5,1,4,2,0,2,0,1,-0.24674447712145353,-0.06722452369469561,4690.7001953125,0.001657132912945114,Up,78.5,19.3799991607666,1
2021-11-24,0,4,2,1,10,7,3,5,4,0,0,8,-0.04712848365306854,-0.08693319866766355,4701.4599609375,0.0022938506357221833,Up,78.38999938964844,18.579999923706055,1
2021-11-26,0,3,3,1,6,9,1,4,5,1,1,8,-0.04432912648848768,-0.09891992005220843,4594.6201171875,-0.022724822637582465,Down,68.1500015258789,28.6200008392334,0
2021-11-29,0,5,3,3,3,4,2,2,1,2,2,3,-0.3087333148966233,-0.10619878320236846,4655.27001953125,0.013200199537034996,Up,69.94999694824219,22.959999084472656,1
2021-11-30,2,6,2,2,6,9,6,3,3,1,0,2,-0.37281153615443935,-0.18655974739005848,4567.0,-0.01896131033450521,Down,66.18000030517578,27.190000534057617,0
2021-12-01,0,7,2,0,5,6,0,1,3,0,0,6,-0.2217231415142523,-0.13869579073703178,4513.0400390625,-0.011815187417889228,Down,65.56999969482422,31.1200008392334,0
2021-12-02,3,4,3,0,6,5,5,3,4,2,1,2,-0.1720743477344513,-0.10452612576680997,4577.10009765625,0.01419443613158311,Up,66.5,27.950000762939453,1
2021-12-03,0,4,1,0,4,4,2,2,4,1,1,1,-0.09688439748503945,-0.0888463366438042,4538.43017578125,-0.008448563730297565,Down,66.26000213623047,30.670000076293945,0
2021-12-06,0,4,3,0,4,15,6,3,3,7,8,5,-0.3278722675568467,-0.10076231397517504,4591.669921875,0.011730872577451423,Up,69.48999786376953,27.18000030517578,1
2021-12-07,1,4,2,3,3,12,3,2,3,2,5,4,-0.29955154272817797,-0.06729837249393665,4686.75,0.020707080374404274,Up,72.05000305175781,21.889999389648438,1
2021-12-08,1,5,1,1,5,7,4,0,2,1,2,3,-0.06319912849811085,-0.05867924053107568,4701.2099609375,0.0030852853123166657,Up,72.36000061035156,19.899999618530273,1
2021-12-09,1,6,2,1,2,5,4,1,0,2,1,2,-0.22336573080908984,-0.13528761289369567,4667.4501953125,-0.007181080169894716,Down,70.94000244140625,21.579999923706055,0
2021-12-10,2,9,3,1,4,8,2,2,4,1,0,1,-0.012648437172174454,-0.12184072596054259,4712.02001953125,0.009549073338481762,Up,71.66999816894531,18.690000534057617,1
2021-12-13,0,6,3,3,7,9,3,2,0,0,7,1,-0.36336218131085235,-0.1817470931370432,4668.97021484375,-0.009136167611567658,Down,71.29000091552734,20.309999465942383,0
2021-12-14,1,3,0,1,6,4,1,1,4,1,3,3,-0.25551501796359105,-0.12346482503538331,4634.08984375,-0.0074706775774360246,Down,70.7300033569336,21.889999389648438,0
2021-12-15,1,10,2,2,5,5,0,1,4,2,2,3,-0.2690613727117407,-0.11380069046120705,4709.85009765625,0.016348464630746795,Up,70.87000274658203,19.290000915527344,1
2021-12-16,1,10,4,2,7,8,4,0,1,3,1,3,-0.454633026599884,-0.22547651935368776,4668.669921875,-0.008743415379980468,Down,72.37999725341797,20.56999969482422,0
2021-12-17,0,10,3,1,9,7,1,1,1,3,2,6,-0.18604120878669306,-0.03151563414168067,4620.64013671875,-0.010287680637092622,Down,70.86000061035156,21.56999969482422,0
2021-12-20,0,4,3,0,5,5,5,2,2,4,4,3,-0.2746502901568557,-0.1462937530666364,4568.02001953125,-0.01138805785140995,Down,68.2300033569336,22.8700008392334,0
2021-12-21,1,3,2,1,11,10,1,2,2,0,3,3,-0.3125958664076669,-0.08988840747624635,4649.22998046875,0.017777934551572505,Up,71.12000274658203,21.010000228881836,1
2021-12-22,0,5,1,0,4,8,2,1,2,5,1,9,-0.05290581583976746,-0.020738385880196636,4696.56005859375,0.010180197220578835,Up,72.76000213623047,18.6299991607666,1
2021-12-23,0,1,1,0,4,4,2,2,2,1,1,3,-0.17663692745069662,-0.128125201483878,4725.7900390625,0.006223699921661829,Up,73.79000091552734,17.959999084472656,1
2021-12-27,0,0,0,0,4,4,2,1,0,1,1,1,-0.23391739919152058,-0.16326303593158512,4791.18994140625,0.01383893524747526,Up,75.56999969482422,17.68000030517578,1
2021-12-28,0,2,1,0,6,6,1,1,1,3,0,2,-0.309771279245615,-0.15788367793429642,4786.35009765625,-0.0010101548486260992,Down,75.9800033569336,17.540000915527344,0
2021-12-29,0,2,4,0,6,3,2,0,0,0,0,2,-0.009893385139671532,-0.07387942441336408,4793.06005859375,0.0014018951394270118,Up,76.55999755859375,16.950000762939453,1
2021-12-30,1,0,1,0,4,6,1,1,0,1,3,2,-0.12110100214994407,-0.16758721072486119,4778.72998046875,-0.0029897555945093135,Down,76.98999786376953,17.329999923706055,0
2021-12-31,1,0,0,1,4,0,0,2,1,1,2,1,-0.14418301049699175,-0.1749416605292007,4766.18017578125,-0.0026261799136575448,Down,75.20999908447266,17.219999313354492,0
2022-01-03,1,3,2,0,8,3,4,2,0,2,1,1,-0.16019282569276524,-0.1362676709751658,4796.56005859375,0.006374052530970564,Up,76.08000183105469,16.600000381469727,1
2022-01-04,1,1,2,2,7,11,3,3,1,2,2,2,-0.30415164502625613,-0.12188003420560937,4793.5400390625,-0.000629621957060511,Down,76.98999786376953,16.90999984741211,0
2022-01-05,0,3,2,0,3,4,0,0,2,2,0,1,-0.28426534059096353,-0.15563107414494212,4700.580078125,-0.019392757790687165,Down,77.8499984741211,19.729999542236328,0
2022-01-06,0,1,0,2,9,9,3,1,1,2,2,4,-0.05741510588094729,-0.1517244848943905,4696.0498046875,-0.0009637690162076495,Down,79.45999908447266,19.610000610351562,0
2022-01-07,0,5,0,1,6,9,0,2,5,2,1,6,-0.16978151930703056,-0.09316466597928888,4677.02978515625,-0.004050216740091761,Down,78.9000015258789,18.760000228881836,0
2022-01-10,2,3,3,1,4,8,4,3,2,2,1,7,-0.2839763530897438,-0.16513761725071646,4670.2900390625,-0.0014410312534549607,Down,78.2300033569336,19.399999618530273,0
2022-01-11,1,7,0,2,3,8,4,0,2,1,0,1,-0.18501154431756936,-0.08392572062054895,4713.06982421875,0.009159984668711818,Up,81.22000122070312,18.40999984741211,1
2022-01-12,1,11,1,2,8,11,5,3,3,2,2,1,-0.27778634065535013,-0.030389972875364185,4726.35009765625,0.002817754443029452,Up,82.63999938964844,17.6200008392334,1
2022-01-13,2,10,1,1,7,6,8,2,2,3,3,5,-0.22998528326711348,-0.11422670214256693,4659.02978515625,-0.0142436152864307,Down,82.12000274658203,20.309999465942383,0
2022-01-14,1,5,3,2,6,19,2,2,4,3,1,1,-0.15496846420545105,-0.17028661394254008,4662.85009765625,0.0008199802697488323,Up,83.81999969482422,19.190000534057617,1
2022-01-18,2,1,1,2,7,9,4,2,5,0,1,1,-0.4383052784262352,-0.1824834018095749,4577.10986328125,-0.018387945694007368,Down,85.43000030517578,22.790000915527344,0
2022-01-19,0,8,0,2,8,8,2,1,1,2,2,4,-0.2897423892407804,-0.047293881533315055,4532.759765625,-0.009689541868338813,Down,86.95999908447266,23.850000381469727,0
2022-01-20,1,5,4,0,5,19,7,0,2,4,3,5,-0.3062787480426557,-0.11386322865093296,4482.72998046875,-0.01103737849414832,Down,86.9000015258789,25.59000015258789,0
2022-01-21,0,1,2,3,4,12,3,1,1,2,2,3,-0.19716929244995118,-0.10598026368021965,4397.93994140625,-0.018914821867908604,Down,85.13999938964844,28.850000381469727,0
2022-01-24,0,1,1,1,7,19,0,2,0,1,4,5,-0.3343180028077598,-0.22550985690154066,4410.1298828125,0.002771738943381896,Up,83.30999755859375,29.899999618530273,1
2022-01-25,2,4,2,2,1,7,5,6,3,1,2,5,-0.32300683881482506,-0.11059380353340863,4356.4501953125,-0.012171906253646725,Down,85.5999984741211,31.15999984741211,0
2022-01-26,0,8,2,2,2,10,2,0,0,2,2,3,-0.2656026960493208,-0.024232669439804448,4349.93017578125,-0.0014966358477518371,Down,87.3499984741211,31.959999084472656,0
2022-01-27,2,4,4,3,6,19,3,4,5,0,2,8,-0.08643624333084607,-0.06780771077152525,4326.509765625,-0.00538408875771057,Down,86.61000061035156,30.489999771118164,0
2022-01-28,1,5,2,4,6,7,0,2,2,5,2,4,-0.1095256418795199,-0.13918742708240947,4431.85009765625,0.024347646888076113,Up,86.81999969482422,27.65999984741211,1
2022-01-31,3,2,2,1,5,17,2,1,2,2,0,2,-0.09988307137238352,-0.10126466962851977,4515.5498046875,0.018885951732779516,Up,88.1500015258789,24.829999923706055,1
2022-02-01,0,4,4,6,4,18,5,4,2,3,2,3,-0.2659701053368843,-0.09119414527095475,4546.5400390625,0.00686300355780145,Up,88.19999694824219,21.959999084472656,1
2022-02-02,0,4,3,2,5,16,2,5,3,4,1,6,-0.22344406154177604,-0.07140374469032529,4589.3798828125,0.00942251544733641,Up,88.26000213623047,22.09000015258789,1
2022-02-03,0,4,1,3,8,12,2,1,1,1,4,1,-0.18465195267887438,-0.15222268643931058,4477.43994140625,-0.024391082077444004,Down,90.2699966430664,24.350000381469727,0
2022-02-04,1,6,3,4,6,17,2,5,8,4,1,3,-0.13201741377512613,-0.11118211245611888,4500.52978515625,0.0051569298644233985,Up,92.30999755859375,23.219999313354492,1
2022-02-07,0,1,2,1,5,5,4,4,3,4,2,1,-0.3031906333836642,-0.13723944812081754,4483.8701171875,-0.0037017126347429485,Down,91.31999969482422,22.860000610351562,0
2022-02-08,1,3,0,0,6,15,1,2,2,1,2,4,-0.3366915566580636,-0.05660191745985122,4521.5400390625,0.008401207191663262,Up,89.36000061035156,21.440000534057617,1
2022-02-09,2,2,0,4,12,24,3,6,2,4,2,4,-0.19931201835473378,-0.10152802069205791,4587.18017578125,0.014517207887505545,Up,89.66000366210938,19.959999084472656,1
2022-02-10,1,18,2,5,6,15,5,4,1,2,4,8,-0.33981693264664403,-0.1872825821281861,4504.080078125,-0.01811572566845976,Down,89.87999725341797,23.90999984741211,0
2022-02-11,2,6,3,2,5,15,3,2,0,3,1,8,-0.16730727637109677,-0.11068311869744057,4418.64013671875,-0.01896945434456343,Down,93.0999984741211,27.360000610351562,0
2022-02-14,0,5,1,2,3,13,5,2,1,2,5,5,-0.23502975994465397,-0.15386255176774427,4401.669921875,-0.0038405967262932217,Down,95.45999908447266,28.329999923706055,0
2022-02-15,1,6,1,2,7,20,4,1,1,3,4,5,-0.10678448717472917,-0.05522688253293351,4471.06982421875,0.01576672117072042,Up,92.06999969482422,25.700000762939453,1
2022-02-16,1,7,1,3,11,16,6,2,3,2,2,6,-0.3399536594623277,-0.14126846081178104,4475.009765625,0.0008812077558950637,Up,93.66000366210938,24.290000915527344,1
2022-02-17,1,8,3,3,3,9,2,2,0,5,4,0,-0.25940785438072783,-0.13607654724457935,4380.259765625,-0.021173138152195015,Down,91.76000213623047,28.110000610351562,0
2022-02-18,0,4,0,1,4,18,1,1,2,3,6,5,-0.285491295750179,-0.19919697282510618,4348.8701171875,-0.0071661613961429005,Down,91.06999969482422,27.75,0
2022-02-22,5,4,4,4,5,38,4,2,2,3,2,5,-0.3475784112554078,-0.198675076280712,4304.759765625,-0.010142945264832837,Down,92.3499984741211,28.809999465942383,0
2022-02-23,6,3,4,3,2,20,3,1,0,7,0,4,-0.2588551704601575,-0.20227440826154203,4225.5,-0.018412122845487655,Down,92.0999984741211,31.020000457763672,0
2022-02-24,8,4,2,1,8,88,2,3,1,2,4,3,-0.31244575695728694,-0.20045443977720626,4288.7001953125,0.014956856067329216,Up,92.80999755859375,30.31999969482422,1
2022-02-25,3,4,4,3,6,45,5,3,1,2,2,7,-0.11525770649313927,-0.1341825813797186,4384.64990234375,0.022372677655603468,Up,91.58999633789062,27.59000015258789,1
2022-02-28,7,4,6,6,3,56,6,2,1,0,1,3,-0.32204928675901545,-0.14523563690447402,4373.93994140625,-0.002442603440647617,Down,95.72000122070312,30.149999618530273,0
2022-03-01,6,1,2,0,4,52,2,6,1,1,2,5,-0.37863570296246074,-0.18758011084130924,4306.259765625,-0.015473503680411893,Down,103.41000366210938,33.31999969482422,0
2022-03-02,4,9,2,3,4,62,1,8,1,2,0,5,-0.33090368593771624,-0.17747264505752663,4386.5400390625,0.018642691757321028,Up,110.5999984741211,30.739999771118164,1
2022-03-03,3,5,3,2,5,48,3,3,2,4,3,4,-0.3621029742364961,-0.2480616926298878,4363.490234375,-0.005254666430088317,Down,107.66999816894531,30.479999542236328,0
2022-03-04,3,2,4,2,3,45,0,3,6,0,1,4,-0.030702411666396978,-0.06729551818395077,4328.8701171875,-0.007934042550334475,Down,115.68000030517578,31.979999542236328,0
2022-03-07,1,2,2,2,4,37,3,8,1,2,1,4,-0.23407280064643698,-0.15309865862884103,4201.08984375,-0.029518158313449172,Down,119.4000015258789,36.45000076293945,0
2022-03-08,8,3,4,0,8,45,1,16,3,2,2,3,-0.3938372726401975,-0.16999130960433714,4170.7001953125,-0.00723375351819977,Down,123.69999694824219,35.130001068115234,0
2022-03-09,2,2,1,1,8,33,1,8,2,2,5,3,-0.3078153869380122,-0.18541792801621815,4277.8798828125,0.02569824789143582,Up,108.69999694824219,32.45000076293945,1
2022-03-10,3,9,1,0,4,40,4,6,4,1,2,5,-0.30126832684209526,-0.11802758318410556,4259.52001953125,-0.004291813651667864,Down,106.0199966430664,30.229999542236328,0
2022-03-11,1,1,4,1,6,38,5,1,2,0,3,3,-0.17702432349324226,-0.13132091100123944,4204.31005859375,-0.012961545123475138,Down,109.33000183105469,30.75,0
2022-03-14,1,11,3,0,4,17,2,2,1,1,0,7,-0.4134835251446428,-0.1106683205620482,4173.10986328125,-0.007421002465963666,Down,103.01000213623047,31.770000457763672,0
2022-03-15,2,5,2,2,7,35,4,7,1,1,2,9,-0.4089276850223541,-0.2033069989643991,4262.4501953125,0.021408574170870942,Up,96.44000244140625,29.829999923706055,1
2022-03-16,5,8,4,5,5,49,2,8,3,0,0,4,-0.28705202530970614,-0.15967665227805883,4357.85986328125,0.02238376135718223,Up,95.04000091552734,26.670000076293945,1
2022-03-17,2,5,2,2,6,33,2,3,2,3,2,3,-0.32275994777679445,-0.11437118789553642,4411.669921875,0.01234781757145198,Up,102.9800033569336,25.670000076293945,1
2022-03-18,2,4,1,0,4,24,2,1,0,0,1,3,-0.07085220748131428,-0.09659177399402775,4463.1201171875,0.011662294827948783,Up,104.69999694824219,23.8700008392334,1
2022-03-21,4,5,2,2,3,31,1,4,2,1,2,5,-0.3088059789604611,-0.13633470652211044,4461.18017578125,-0.00043466036210393355,Down,112.12000274658203,23.530000686645508,0
2022-03-22,4,3,6,0,6,32,1,4,3,3,1,5,-0.30457049713725537,-0.11875774971811118,4511.60986328125,0.0113041136006502,Up,111.76000213623047,22.940000534057617,1
2022-03-23,5,4,3,4,2,37,2,6,1,2,1,2,-0.29570149062043527,-0.11631536505074572,4456.240234375,-0.012272698789159042,Down,114.93000030517578,23.56999969482422,0
2022-03-24,1,7,3,2,9,34,7,0,1,2,2,2,-0.15192809581756592,-0.14412485447525977,4520.16015625,0.01434391292056647,Up,112.33999633789062,21.670000076293945,1
2022-03-25,1,1,1,1,3,29,2,2,2,0,3,3,-0.23080631145616856,-0.023528324606699673,4543.06005859375,0.005066170567449069,Up,113.9000015258789,20.809999465942383,1
2022-03-28,3,3,0,1,9,37,9,2,6,4,1,1,-0.27064238502865745,-0.0966497423792524,4575.52001953125,0.007144955276586762,Up,105.95999908447266,19.6299991607666,1
2022-03-29,2,3,3,2,6,17,2,2,1,2,2,2,-0.2926287990097606,-0.07712154839307479,4631.60009765625,0.012256547427530462,Up,104.23999786376953,18.899999618530273,1
2022-03-30,2,0,2,0,5,26,5,4,1,1,1,3,-0.44034954806168874,-0.1597236730197134,4602.4501953125,-0.0062937001746978805,Down,107.81999969482422,19.329999923706055,0
2022-03-31,1,5,0,6,5,25,0,6,4,0,2,7,-0.30041649580001833,-0.16226509441435338,4530.41015625,-0.015652540713177343,Down,100.27999877929688,20.559999465942383,0
2022-04-01,4,5,3,1,1,30,3,4,7,1,1,3,-0.07389914693911213,-0.09151191095829256,4545.85986328125,0.0034102225843584133,Up,99.2699966430664,19.6299991607666,1
2022-04-04,1,2,1,1,10,19,3,3,1,5,2,1,-0.22133464447342524,0.000883741096805523,4582.64013671875,0.008090938687879357,Up,103.27999877929688,18.56999969482422,1
2022-04-05,8,8,3,3,4,33,2,2,0,7,2,1,-0.30074719265774563,-0.13188936858781958,4525.1201171875,-0.012551720801807331,Down,101.95999908447266,21.030000686645508,0
